objectID,title,artist,medium,department,culture,period,classification,imageURL
O218372,"Strainer of buff fritware with cut and pierced decoration, found at Fostat, 12th century.",Unknown,Fritware with cut and pierced decoration,MES,Fostat,12th century,Strainer,NA
O220724,"A centaur wielding a club, galloping away from a winged creature.",Sir William Chambers,"Pen and ink, pencil and grey wash",PDP,Italy,1749-1755,Design,NA
O217888,"19thC, Frith F. Trichinopoly Gate 4332",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O213824,"Engraving, portrait of King Henry V, within Engraver's record book, ca. 1710, English, ink and paper",Unknown,Engraving,PDP,Britain,1600-1800,Print,NA
O216791,"19thC, Frith F. Oxford, Oriel College etc 1621",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Oxford,1850s to 1870s,Photograph,NA
O217580,"19thC, Frith F. Simla, English Church 3237",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Simla,1850s to 1870s,Photograph,NA
O212001,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O215161,"19thC, Frith, F. Castleton, Peveril Castle 2125",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Castleton,1850s to 1870s,Photograph,NA
O218387,"Photograph of Mrs. Bernard Beere in an unidetified role, ca. late 19th to early 20th c. Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,ca. late 19th century - early 20th century,Photograph,NA
O211592,"Specimen of wallpaper with birds and animals on a yellow satin ground; Design based on a mid-13th century Venetian material; Designed by Paul Balin; Flock on satin; Exhibited at the Vienna Exhibition of 1873; Produced by Paul Balin, Paris; 1850-1873.","Balin, Paul",Flock on satin,PDP,Paris,1850-73,Wallpaper,NA
O213751,"Portion of a design for 'Hawkweed' wallpaper, designed by Lindsay Phillip Butterfield, produced by Essex & Co., England, 1902.","Butterfield, Lindsay Phillip","painting, watercolour on paper",PDP,England,1902,Wallpaper,NA
O221190,"Photograph of Henry Irving, 19th century, Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,19th century,Photograph,NA
O220920,"Scene from <i>Jobson and Nell.</i> Published by Thomas Bowles and John Bowles, 19th c. Harry Beard Collection.","Hayman, Francis (RA)",etching,T&P,Great Britain,19th century,Print,NA
O217988,"19thC, Frith F. Versailles, Grotto of Apollo 4152",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Versailles,1850s to 1870s,Photograph,NA
O212981,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O218461,"Photograph of William Charles Macready, early to mid 19th c. Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,early to mid 19th century,Photograph,NA
O218066,"19thC, Frith F. Wells Cathedral, West Front 346",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O217747,"19thC, Frith F. Suez [Canal] 1943",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O211382,"Technical drawing of octave spinet (musical instrument), Stephen Barber, Great Britain, 1981","Barber, Stephen",ink on tracing paper,PDP,Great Britain,1981,Drawing,NA
O211413,"Specimen of wallpaper with a lace pattern on a lilac ground; Design based on an 18th century embroidery; Designed by Paul Balin; Embossed paper and muslin; Exhibited at the Vienna Exhibition of 1873; Produced by Paul Balin, Paris; 1850-1873.","Balin, Paul",Embossed paper and muslin,PDP,Paris,1850-73,Wallpaper,NA
O221705,"Trade labels, Fruit labels",Unknown,"Various techniques, including colour letterpress, screenprint etc.",PDP,NA,ca. 1985-1995,Print,NA
O212342,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O212767,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O220473,Embroidery designs - non-printed flowers,,"Pencil, pen and ink, coloured chalk, on thin paper and tracing paper",PDP,NA,NA,Drawing,NA
O213843,"Snuff box, ivory with silver mounts, with the Old Pretender as James III, perhaps after a design by Norbert Roettiers, probably Netherlandish, ca. 1715","Roettiers, Norbert",Carved ivory with metal mounts.,SCP,Netherlands,ca. 1715,Snuff box,NA
O211188,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O217279,"19thC, Frith F. Rome, St Giovanni 2927",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Rome,1850s to 1870s,Photograph,NA
O212351,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O212096,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O220610,"Embroidery designs - non-printed  cockerels, rabbits, nursery rhymes, animal figures",,"Pencil on tracing paper, lithographic transfer, line block",PDP,NA,NA,Drawing,NA
O221321,"Lithograph in black ink from a computer-generated graphic, 'Schotter', 1968-1970, by Georg Nees.","Nees, Georg",Lithograph on paper,PDP,Germany,1968-1970,Print,NA
O214218,"Poster by Richard Matthews, advertising the exhibition 'This Is Tomorrow' held at the Whitechapel Art Gallery in 1956, screenprint in black and red, Great Britain, 1956",Richard Matthews,Screenprint printed in black and red,PDP,Great Britain,1956,Poster,NA
O220847,"Photograph of Zaré Thalberg, late 19th c. Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,late 19th century,Photograph,NA
O215684,"19thC, Frith F. Trichinopoly House Court 4334",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Srirangam,1850s to 1870s,Photograph,NA
O217911,"19thC, Frith F. View at Twickenham 1654",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O221234,"Portrait of Mrs. Siddons as the Tragic Muse, Harry Beard Collection","Reynolds, Joshua (Sir)",Mezzotint,T&P,Great Britain,ca. late 18th century - early 19th century,Print,NA
O211854,"Sheet of wallpaper; Colour woodblock print (and possibly flock), on paper; Anonymous; France; ca. 1840-50.",Unknown,"Part of a group recorded as being colour prints from wood blocks and flock, on paper",PDP,France,ca. 1840-50,Wallpaper,NA
O215570,"19thC, Frith F. Ely Cathedral, Nave East 3329",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Ely,1850s to 1870s,Photograph,NA
O215853,"19thC, Frith F. Haddon Hall, Terrace Steps 2160",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Haddon Hall,1850s to 1870s,Photograph,NA
O214794,"19thC, Frith, F. Bristol, Steep Street 1531",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O215916,"19thC, Frith F. Hitterdal, Provisions Houses 411",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Hitterdal,1850s to 1870s,Photograph,NA
O212743,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O221844,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, watercolour, bodycolour, coloured chalk, photostatic prints, colour half tone, off-set  lithography, photographs, on various papers",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O644877,"Jacques Androuet Du Cerceau, 'Petits Trophées', France, 1545-50.","Du Cerceau, Jacques Androuet (I)",Etching,PDP,France,c. 1545-50,Etching,NA
O214266,"19thC, Frith F, View at Aboo 997",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Mount Abu,1850s to 1870s,Photograph,NA
O216658,"19thC, Frith F. Naples, Atrium of Martians 2850",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Naples,1850s to 1870s,Photograph,NA
O212742,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O219225,"Album of photographs documenting the  Edison Light Festival, Amsterdam, 1929",Unknown,,PDP,NA,Apr-05,Photograph,NA
O211068,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O212221,Cabinet card,Unknown,,PDP,NA,NA,Photograph,NA
O221797,"Trade labels, Fruit labels",Unknown,"Various techniques, including colour letterpress, screenprint etc.",PDP,NA,ca. 1985-1995,Print,NA
O214820,"19thC, Frith, F. Burglen 107",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Burglen,1850s to 1870s,Photograph,NA
O220726,"Detail of a mannerist architectural ornament, showing a frame with figures.",Sir William Chambers,"Pen and ink, pencil and grey wash",PDP,Italy,1749-1755,Design,NA
O217574,"19thC, Frith F. Simla, On the Mall 3231",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Simla,1850s to 1870s,Photograph,NA
O214880,"19thC, Frith, F. Street at Old Cairo 1926",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Old Cairo,1850s to 1870s,Photograph,NA
O212372,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O214316,"19thC, Frith, F. Ajinta Cave No 17 4373",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Ajanta,1850s to 1870s,Photograph,NA
O216398,"19thC, Frith F. Lucknow, Entrance to Lecundra Bagh 3054",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Lucknow,1850s to 1870s,Photograph,NA
O218721,"19thC, Frith F. Surgurrah 1050",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,India,1850s to 1870s,Photograph,NA
O221268,"Portrait of T. P. Cooke, Esq. 19th c. Harry Beard Collection","Pound, D.J.",etching,T&P,Great Britain,19th century,Print,NA
O652044,NA,NA,,PDP,NA,NA,Print,NA
O221883,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, watercolour, bodycolour, coloured chalk, photostatic prints, colour half tone, off-set  lithography, photographs, on various papers",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O221552,"AIDS related ephemera - AIDS Awareness Trading Card by Eclipse Enterprises, Forestville, California.  USA, 1993.","Hiscock, Charles",Printed card,PDP,USA,1993,Print,NA
O220387,"Print by Elizabeth Anne Hunt, label for a tin of Safeway peach slices in natural juice, 411g size, offset lithography on coated paper, Great Britain, 1986",Elizabeth Hunt,"Offset lithography on coated paper, ground printed in dark green",PDP,Great Britain,1986,Print,NA
O216522,19thC; Frith F.  'Coolies on their way up the Hill'.  Matheran  4394,Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Matheran,1850s to 1870s,Photograph,NA
O217696,"19thC, Frith F. Saines Bridge, Thames 1640",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O217818,"19thC, Frith F. Tinoset 407",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O218252,"Photograph of Christine Nilsson, late 19th c. Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,late 19th century,Photograph,NA
O212318,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O218059,"19thC, Frith F. Warwick 4721",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O219426,"From an album of photographs, mostly albumen prints of the 1860's-1880's (250 photographs and 60 prints and a drawing) of topographical scenes of Britain and Europe. Anon. Lynmouth, from an album, 1860s-1880s, albumen print",Unknown,,PDP,NA,1860-1880,Photograph,NA
O221357,"Engraving, coat of arms, within Engraver's record book, ca. 1710, English, ink and paper",Unknown,Pull from metalwork,PDP,Great Britain,1600-1800,Print,NA
O211202,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O213271,Topographical photograph,J.R.H. Weaver,,PDP,NA,ca. 1910-1960,Photograph,NA
O212519,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O217569,"19thC, Frith F. Simla, Elysium Hill 3226",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Simla,1850s to 1870s,Photograph,NA
O213755,"Photograph of Pauline Lucca, late 19th c. Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,late 19th century,Photograph,NA
O219923,Sketchbook of plant studies,Ebeneezer Wake Cooke,,PDP,NA,NA,Drawing,NA
O220108,"A fragment of wallpaper, 1 of 5 fragments of border paper printed with a floral motif in black on buff, wood block print, first quarter of the 18th century",Unknown,Print from wood block,PDP,Great Britain,1st quarter 18th century,Wallpaper,NA
O216189,Dry-point portrait study by Paul Cesar Francois Helleu.,"Helleu, Paul-César-François",Dry-point on paper.,PDP,NA,1859-1927,Print,NA
O216616,"19thC, Frith F. Muckross Abbey, Killarney 1755",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Killarney,1850s to 1870s,Photograph,NA
O222123,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, coloured chalks, watercolour, body  colour, photostatic prints, coloured inks and wash",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O218586,"Photograph of Adelaide Ristori, 19th c. Guy Little Collection",NA,Sepia photograph on paper,T&P,Great Britain,19th century,Photograph,NA
O219549,"From an album of photographs, mostly albumen prints of the 1860's-1880's (250 photographs and 60 prints and a drawing) of topographical scenes of Britain and Europe. All Saints Church, St. Paul's Walden, interior and exterior, from an album, dated May 1897, photo mechanical reproduction",Unknown,Half-tone print,PDP,NA,1897,Photograph,NA
O217767,"19thC, Frith F. Susten Pass, Milking Goats 70",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O211495,"Bowl, fritware painted in underglaze blue, Iran, 16th or 17th century",Unknown,Fritware painted in underglaze blue,MES,Iran,16th century or 17th century,Bowl,NA
O213550,"Pot of fritware, with decoration carved through a thick black slip covered with a turquoise glaze, Iran (Kashan), late 12th to early 13th century. (Silhouette ware)",Unknown,"Fritware under black slip, with decoration cut under the glaze",MES,Iran,late 12th century to early 13th century,Pot,NA
O222115,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, coloured chalks, watercolour, body  colour, photostatic prints, coloured inks and wash",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O220447,Embroidery designs - non-printed flowers,,"Pencil, pen and ink, watercolour, coloured chalk, carbon paper, lithography, on thin paper and tracing paper. ",PDP,NA,NA,Drawing,NA
O219543,"From an album of photographs, mostly albumen prints of the 1860's-1880's (250 photographs and 60 prints and a drawing) of topographical scenes of Britain and Europe. Anon. The Beacon, Exmouth, from an album, 1860s-1880s, albumen print",Unknown,,PDP,NA,1860-1880,Photograph,NA
O221351,"Engraving, coat of arms, within Engraver's record book, ca. 1710, English, ink and paper",Unknown,Pull from metalwork,PDP,Great Britain,1600-1800,Print,NA
O217594,"19thC, Frith F. Sinai, Mount Serbal 533",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O220635,Embroidery designs - printed animals from childrens stories,,"Pencil on tracing paper, lithographic transfer, line block",PDP,NA,NA,Print,NA
O216565,"19thC, Frith F. Medinet Habou, View in Second Court 1873",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Luxor,1850s to 1870s,Photograph,NA
O216535,"19thC, Frith F. View at Matlock 1448",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Matlock,1850s to 1870s,Photograph,NA
O214359,"19thC, Frith, F. Ambleside: View from Brathay Bridge 1692",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Ambleside,1850s to 1870s,Photograph,NA
O216703,"19thC, Frith F. New York, The Tombs 4005",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Manhattan,1850s to 1870s,Photograph,NA
O215691,"19thC, Frith F. Furness Abbey 493",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Barrow-in-Furness,1850s to 1870s,Photograph,NA
O219576,"Photograph from an album of 52 photographs of scenes in Japan,  late 19th century, showing scenes of Japan, both landscapes and interiors. Nikko, Japan. Late 19th century, hand coloured albumen print",Unknown,,PDP,NA,late 19th century,Photograph,NA
O214195,"Pen and ink drawing - San Remo, Piazza  Capitolo",Robert Walter Carden,Pen and ink,PDP,NA,NA,Drawing,NA
O220495,Embroidery designs - non-printed flowers,,"Pencil, pen and ink, coloured chalk, on thin paper and tracing paper",PDP,NA,NA,Drawing,NA
O218250,"Portion of 'Alcestis' wallpaper frieze, depicting two robed caryatids; one labelled <i>REGMARITA</i> wearing a set of keys, holding an egg timer and a staff topped with a human hand, the other figure labelled <i>DILIGENTIA</i> holding a spindle and distaff; Designed by Walter Crane; Colour print from wood blocks, on paper; Produced by Jeffrey & Co.; England; 1876.","Crane, Walter (R.W.S.)","Colour woodblock print, on paper",PDP,England,1876,Wallpaper,NA
O217674,"19thC, Frith F. St Ives 2055",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O211992,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O221143,"Photograph of Henry Irving as Digby Grant with George Honey as Our Mr Jenkins, H.J. Montague as Jack Wyatt, Thomas Thorne as Caleb Deecie, A. Newton as Ida and Amy Fawsitt as Lottie in <i>Two Roses</i>, Vaudeville Theatre, 1870, Guy Little Collection.",Unknown,Sepia photograph on paper,T&P,Great Britain,1870,Photograph,NA
O216647,"19thC, Frith F. Naples, Villa Nazionale & the Strada 2839",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Naples,1850s to 1870s,Photograph,NA
O215087,"19thC, Frith, F. Carnac, The Great Halll 1880",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Karnak,1850s to 1870s,Photograph,NA
O220680,"Dish, fritware painted in underglaze blue, Iran, 16th or 17th century",Unknown,Fritware painted in underglaze blue,MES,Iran,16th century or 17th century,Dish,NA
O212579,"Topographical photograph illustrating the suburbs of Granada (Valley of Genil and Mauror), looking from the Bola de Oro, Granada; albumen print by Francis Frith, 1871 ca., Granada, Spain.","Frith, Francis",,PDP,Granada,1871 ca.,Photograph,NA
O219694,"Design by Neisha Crosland, full scale preliminary drawing for a printed cotton entitled 'Charlotte', commissioned and produced by Harlequin Wall Coverings Ltd. for a collection of wallpapers and furniture textiles, pencil, chalk and collage, Great Britain, 1989-1990",Neisha Crosland,"Pencil, chalk and collage",PDP,Great Britain,1989-1990,Drawing,NA
O217473,"19thC, Frith F. Turkish Tombs at Scutari 1737",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O216833,"19thC, Frith F. Paris, Corps Legislatif 3669",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Paris,1850s to 1870s,Photograph,NA
O219293,"From an album of photographs, mostly albumen prints of the 1860's-1880's (250 photographs and 60 prints and a drawing) of topographical scenes of Britain and Europe. Anon. Cromer Church, Norfolk, from an album, 1881, albumen print",Unknown,,PDP,NA,1860-1880,Photograph,NA
O222108,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, coloured chalks, watercolour, body  colour, photostatic prints, coloured inks and wash",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O221564,"AIDS related ephemera - AIDS Awareness Trading Card by Eclipse Enterprises, Forestville, California.  USA, 1993.","Loudon, Greg",Printed card,PDP,USA,1993,Print,NA
O217884,"19thC, Frith F. The Rock of Trichinopoly 4326",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O221093,"Photograph of Henry Irving, 19th c. Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,19th century,Photograph,NA
O214324,"19thC, Frith, F. Grand Square, Alexandria 1956",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Alexandria (Egypt),1850s to 1870s,Photograph,NA
O215728,"19thC, Frith F. Glarus & the Glarnish 141",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Glarus (Canton),1850s to 1870s,Photograph,NA
O214857,"19thC, Frith, F. Public Gardens, Buxton 2793",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Buxton,1850s to 1870s,Photograph,NA
O217593,"19thC, Frith F. Sinai, Inscriptions, Written Valley 526",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O219177,"'Hilfe', anti-fascist poster printed by Druckerei Graetz, Berlin. Lettered with name of the artist and date 'Manfred Butzmann 1991', with name of printer and Plakat und Fotos aus Ostberlin [Posters and photos of East Berlin], from the 'Europe Without Walls' exhibition. ",Manfred Butzmann,Colour offset lithograph,PDP,NA,1991,Poster,NA
O212787,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O215833,"19thC, Frith F. Gwalior, The Fort 3143",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O213711,Sheet of wallpaper with a design based on textiles in the Victoria & Albert Museum; Designed by Henry Butler; Colour machine print on paper; ca.1919.,"Butler, Henry (R.B.A.)",Colour machine print on paper,PDP,England,ca.1919,Wallpaper,NA
O211079,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O211383,Portion of 'Willow and Bird' wallpaper; Designed by Peggy Angus; Designed for Max Fry; ca.1970.,"Angus, Peggy",linocut print on paper,PDP,Great Britain,ca.1970,Wallpaper,NA
O217099,"19thC, Frith F. Pompeii, The Basilica 2892",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Pompeii,1850s to 1870s,Photograph,NA
O217287,"19thC, Frith F. Rome, In The Vatican 2935",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Rome,1850s to 1870s,Photograph,NA
O213848,"Portion of 'Olive Stripe' wallpaper, with a pattern of stripes composed of leaves and berries, with a single sprig half-drop between the stripes; Colour woodblock print, on paper; Designed by Lindsay Phillip Butterfield or Walter Crane; Produced by Jeffrey & Co.; England; 1900.","Butterfield, Lindsay Phillip",Colour print from a wood block on paper,PDP,England,1900,Wallpaper,NA
O211533,"Specimen of wallpaper with a damask pattern on a red satin ground; Design based on a 15th-century material; Designed by Paul Balin; Flock on satin; Exhibited at the Vienna Exhibition of 1873; Produced by Paul Balin, Paris; 1850-1873.","Balin, Paul",Flock on satin,PDP,Paris,1850-73,Wallpaper,NA
O216601,"19thC, Frith F. Milan, Terra Cotta Architecture 1379",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Milan,1850s to 1870s,Photograph,NA
O215103,"19thC, Frith, F. Carnarvon Castle and River 2432",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Caernarfon Castle,1850s to 1870s,Photograph,NA
O217414,"19thC, Frith F. Salzburg, Wildbad Gastein 2299",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Salzburg,1850s to 1870s,Photograph,NA
O222083,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, coloured chalks, watercolour, body  colour, photostatic prints, coloured inks and wash",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O217783,"19thC, Frith F. The Cascade of Tatschbach, Engelberg 84",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O216085,"19thC, Frith F. Koum Ombos 1835",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Kawm Umbu,1850s to 1870s,Photograph,NA
O219582,"Photograph from an album of 52 photographs of scenes in Japan,  late 19th century, showing scenes of Japan, both landscapes and interiors. Hakone, Japan. Late 19th century, hand coloured albumen print",Unknown,,PDP,NA,late 19th century,Photograph,NA
O213787,"Engraving, coat of arms, within Engraver's record book, ca. 1710, English, ink and paper",Unknown,Engraving or pull from metalwork,PDP,Great Britain,1600-1800,Print,NA
O218438,"Photograph of Therese Titiens, 1868, Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,1868,Photograph,NA
O214074,"Print - Formulation Articulation. A cloth-bound portfolio containing 33 prints. Printed by Sirocco Printers and published jointly by Ives-Sillmann, New Haven and Harry Abrams, New York.","Albers, Josef",Screenprints and colour screenprints on folded sheets,PDP,NA,1972,Print,NA
O214968,"19thC, Frith, F. Calcutta, Banian, Botanical Gardens 4230",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Calcutta,1850s to 1870s,Photograph,NA
O221985,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, coloured chalks, watercolour, body  colour, photostatic prints, coloured inks and wash",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O219932,Sketchbook of plant studies,Ebeneezer Wake Cooke,,PDP,NA,NA,Drawing,NA
O216625,"19thC, Frith F. View near Court, Munster Thal 10",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Münstertal,1850s to 1870s,Photograph,NA
O214476,"19thC, Frith, F. Batalha, South Door 2634",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Batalha,1850s to 1870s,Photograph,NA
O215906,"19thC, Frith F. Hereford Cathedral, SE 2157",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Hereford Cathedral,1850s to 1870s,Photograph,NA
O213193,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O220483,Embroidery designs - non-printed flowers,,"Pencil, pen and ink, coloured chalk, on thin paper and tracing paper",PDP,NA,NA,Drawing,NA
O215493,"19thC, Frith F. Dover, Lord Warden Hotel 2732",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Dover,1850s to 1870s,Photograph,NA
O221795,"Trade labels, Fruit labels",Unknown,"Various techniques, including colour letterpress, screenprint etc.",PDP,NA,ca. 1985-1995,Print,NA
O219115,"Sketch by Stephen Cox for the altar, with rectangular legs, of St Paul's Church, Harringay, London, 1990. Felt-tip pen on squared paper.",Stephen Cox,Felt-tip pen on squared paper.,PDP,NA,1990,design,NA
O213257,Topographical photograph,J.R.H. Weaver,,PDP,NA,ca. 1910-1960,Photograph,NA
O213583,"Photograph of Mrs. Langtry, ca. late 19th to early 20th c. Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,ca. late 19th - early 20th century,Photograph,NA
O221610,Design for Clements/Ribeiro Spring/Summer 1997 collection,Unknown,,PDP,NA,1997,Drawing,NA
O220587,Embroidery designs - cockerels,,"Pencil, watercolour and coloured chalk, on thin paper and tracing paper. ",PDP,NA,NA,Drawing,NA
O216324,"19thC, Frith F. Llangollen, Horseshoe Weir 2351",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Llangollen,1850s to 1870s,Photograph,NA
O218312,"Stamp of buff fritware with impressed decoration, Egypt, possibly 12th century.",Unknown,Fritware with impressed decoration,MES,Egypt,possibly 12th century,Stamp,NA
O216614,"19thC, Frith F. Bridge on the Monnow, Monmouth 745",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Monmouth,1850s to 1870s,Photograph,NA
O217114,"19thC, Frith F. Poona, Bund Gardens 4306",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O214439,"19thC, Frith, F. Barfreystone Church 3376",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Barfreston,1850s to 1870s,Photograph,NA
O215566,"19thC, Frith F. Ely Cathedral 3325",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Ely,1850s to 1870s,Photograph,NA
O217431,"19thC, Frith F. Sangor, Small Lake 3321",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O215317,"19thC, Frith, F. Clifton, Henbury Cottages 1544",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Bristol,1850s to 1870s,Photograph,NA
